Book Title,Authors,Chapter Title,Date of Highlight,Book URL,Chapter URL,Highlight URL,Highlight,Personal Note
Building Microservices,Sam Newman,3. How to Model Services,2019-02-19,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/ch03.html,https://learning.oreilly.com/a/building-microservices/23231951/,"When you’re starting out on a new codebase, this is probably a good place to begin. So once you have found your bounded contexts in your domain, make sure they are modeled within your codebase as modules, with shared and hidden models.",
Building Microservices,Sam Newman,3. How to Model Services,2019-02-19,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/ch03.html,https://learning.oreilly.com/a/building-microservices/23231952/,"any given domain consists of multiple bounded contexts,",
Building Microservices,Sam Newman,3. How to Model Services,2019-02-19,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/ch03.html,https://learning.oreilly.com/a/building-microservices/23231953/,find boundaries within our problem domain that help ensure that related behavior is in one place,High cohesion
Building Microservices,Sam Newman,3. How to Model Services,2019-02-19,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/ch03.html,https://learning.oreilly.com/a/building-microservices/23231954/,chatty communication can lead to tight coupling.,
Building Microservices,Sam Newman,3. How to Model Services,2019-02-19,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/ch03.html,https://learning.oreilly.com/a/building-microservices/23231955/,"When services are loosely coupled, a change to one service should not require a change to another.",
Building Microservices,Sam Newman,2. The Evolutionary Architect,2019-02-17,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/ch02.html,https://learning.oreilly.com/a/building-microservices/23186961/,short-term benefit but a long-term cost,Tech debt
Building Microservices,Sam Newman,2. The Evolutionary Architect,2019-02-17,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/ch02.html,https://learning.oreilly.com/a/building-microservices/23186906/,"If you have a set of standards or best practices you would like to encourage, then having exemplars that you can point people to is useful.",
Building Microservices,Sam Newman,2. The Evolutionary Architect,2019-02-17,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/ch02.html,https://learning.oreilly.com/a/building-microservices/23186848/,Figure 2-1. A real-world example of principles and practices,Copy chart
Building Microservices,Sam Newman,2. The Evolutionary Architect,2019-02-17,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/ch02.html,https://learning.oreilly.com/a/building-microservices/23186781/,I cannot emphasize how important it is for the architect to actually sit with the team!,
Building Microservices,Sam Newman,1. Microservices,2019-02-17,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/ch01.html,https://learning.oreilly.com/a/building-microservices/23186634/,"Microservices allow us to better align our architecture to our organization, helping us minimize the number of people working on any one codebase",
Building Microservices,Sam Newman,1. Microservices,2019-02-17,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/ch01.html,https://learning.oreilly.com/a/building-microservices/23186599/,"If there is too much sharing, our consuming services become coupled to our internal representations. This decreases our autonomy, as it requires additional coordination with consumers when making changes.",
Building Microservices,Sam Newman,1. Microservices,2019-02-17,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/ch01.html,https://learning.oreilly.com/a/building-microservices/23186537/,"Microservices give us significantly more freedom to react and make different decisions, allowing us to respond faster to the inevitable change that impacts all of us.",
Building Microservices,Sam Newman,Preface,2019-02-17,https://learning.oreilly.com/library/view/building-microservices/9781491950340/,https://learning.oreilly.com/library/view/building-microservices/9781491950340/preface01.html,https://learning.oreilly.com/a/building-microservices/23186447/,"microservices are primarily modeled around business domains, they avoid the problems of traditional tiered architectures",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Seven: The Preparation Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch07.html,https://learning.oreilly.com/a/7-principles-of/23164809/,These questions are not time wasters. They are performance accelerators.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Seven: The Preparation Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch07.html,https://learning.oreilly.com/a/7-principles-of/23164810/,5. What am I excited about creating tomorrow and why?,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Seven: The Preparation Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch07.html,https://learning.oreilly.com/a/7-principles-of/23164811/,4. Where do I regret not living up to my highest potential today?,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Seven: The Preparation Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch07.html,https://learning.oreilly.com/a/7-principles-of/23164812/,3. What are the two or three most pivotal events or experiences I had today and what was my reaction to them?,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Seven: The Preparation Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch07.html,https://learning.oreilly.com/a/7-principles-of/23164813/,2. Where was I most present and in the moment today,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Seven: The Preparation Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch07.html,https://learning.oreilly.com/a/7-principles-of/23164815/,1. Where did I create the most value and/or well-being today?,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Seven: The Preparation Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch07.html,https://learning.oreilly.com/a/7-principles-of/23164816/,"Buddha said, “It is better to conquer yourself than to win a thousand battles. Then the victory is yours. It cannot be taken from you, not by angels or by demons, heaven or hell.”",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Seven: The Preparation Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch07.html,https://learning.oreilly.com/a/7-principles-of/23164817/,"you have to undergo an individual transformation first in order to create an organizational transformation, you too will be required to lead others through their own transformation",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Seven: The Preparation Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch07.html,https://learning.oreilly.com/a/7-principles-of/23164818/,"there are four key motivators for leaving the safe, comfortable, and known.","Dreams, choices, beliefs, actions"
7 Principles of Transformational Leadership,Hugh Blane,Chapter Seven: The Preparation Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch07.html,https://learning.oreilly.com/a/7-principles-of/23164819/,Your greatest successes are hidden in your greatest failures and barriers.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Six: The Perseverance Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch06.html,https://learning.oreilly.com/a/7-principles-of/23164820/,Redefine what the costs are for slower speed and what the payoffs are for faster speed.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Six: The Perseverance Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch06.html,https://learning.oreilly.com/a/7-principles-of/23164821/,F3: Failing Forward Faster.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Six: The Perseverance Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch06.html,https://learning.oreilly.com/a/7-principles-of/23164822/,how to address the four most common barriers that inhibit them from accomplishing their purpose,"Inertia, ignorance, indifference, inexperience"
7 Principles of Transformational Leadership,Hugh Blane,Chapter Six: The Perseverance Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch06.html,https://learning.oreilly.com/a/7-principles-of/23164823/,Transformational leaders ask for advice instead.,Instead of feedback
7 Principles of Transformational Leadership,Hugh Blane,Chapter Six: The Perseverance Principle,2019-02-16,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch06.html,https://learning.oreilly.com/a/7-principles-of/23164824/,talent is overrated and perseverance is underestimated.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135587/,"1.  Where was I most successful today in living out my purpose, priorities, or promises?

2.  What allowed me to be successful? Be specific.

3.  Where was I unsuccessful today in living out my purpose, promises, or priorities?

4.  What insights can I glean about what allowed me to be unsuccessful? Be specific.

5.  What is the one thing I will implement tomorrow in order to use the above insights to my advantage?",Five minute end day routine
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135563/,Perfectionism leads to procrastination. Making progress leads to acceleration.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135556/,"The one-percent rule posits that getting better in any endeavor by one percent daily results in a 100-percent improvement in 72 days. (In this example, I’m using the power of compound interest.",Check values and start Franklin routine
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135533/,Insight and discernment are derived from disciplines and require continual practice,Be a samurai
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135372/,three aspects of praise that need to be present.,"Sincere, timely and specific praise"
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135338/,6. No Investment in Employee Development,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135326/,5. No Trust or Respect,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135314/,4. Unclear Expectations,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135304/,3. Underperformance Is Tolerated,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135297/,2. Uninspiring Leadership,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135293/,1. No Payoff,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135291/,Why don’t people perform to their full potential? There are six reasons.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135217/,"You have the capacity to be your biggest advocate or your biggest critic. Every day, you wake up and make the choice.",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135172/,three primary mindset inhibitors that keep leaders from praising others as well as themselves,"Holding to the past, being your worst critic, living in fear"
7 Principles of Transformational Leadership,Hugh Blane,Chapter Five: The Praising Principle,2019-02-15,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch05.html,https://learning.oreilly.com/a/7-principles-of/23135162/,the fastest way to transformational results is to cultivate the right mindset by planting the thinking that allows you to flourish while eliminating the thinking that holds you back.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23109268/,"when you provide three options, all of which are capable of meeting the other person’s needs, wants, or objectives, your success rate on one of your options being accepted goes up to 90 percent.",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23109206/,7. Confirm Understanding and Agreement,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23109198/,6. Address the Issues,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23109186/,5. Schedule Status Updates,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23109179/,4. Clarify Decision-Making,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23109171/,"3. Clarify Roles, Responsibilities, and Time Frames",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23109153/,2. Define Success,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23109121/,1. Reaffirm the Purpose,Clarify the what or why
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23109138/,Clear expectations are rooted in seven fundamental steps.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23109039/,"The process of persuading another person is simple:

1.  Build strong relationships based on trust and respect.

2.  Understand the objectives and priorities of the other person.

3.  Provide solutions that help them achieve their priorities.",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23109024/,Transformational leaders then do behavioral jiujitsu.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23109005/,"Focus on the thoughts, feelings, and beliefs driving the behavior.","We often try to change behaviours without looking at thoughts, feelings, and beliefs."
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23108973/,"Persuasion Principle is that in order to have people behave in ways that are helpful to your purpose, promises, priorities, and projects, you must start by understanding and then shaping their thoughts, feelings, and beliefs about you and your initiatives so they will act in ways that are supportive of your requests.",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Four: The Persuasion Principle,2019-02-14,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch04.html,https://learning.oreilly.com/a/7-principles-of/23108962/,Persuasion is therefore about convincing and influencing someone to act or think a certain way. The operative word is to act.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069650/,"1.  Uninspiring leadership.

2.  Unclear expectations.

3.  Low levels of trust and respect.

4.  A culture of compliance rather than commitment.

5.  A lack of, or a continually changing, strategic direction.

6.  Low levels of accountability.

7.  The wrong performance metrics.

8.  The creation and tolerance of disengaged employees.

9.  Low levels of critical/objective thinking.

10.  Poor or no strategic prioritization and decision-making.

11.  Low levels of rewards and recognition.

12.  A lack of disciplined execution.

13.  No fun.

14.  Little or no coaching or mentoring.

15.  The wrong people in the wrong role.

16.  No process for continually overcoming barriers.

17.  A negative mindset.

18.  Double standards: Senior leade...",Why talent does not realize full potential
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069598/,"When a leader can discuss the emotional parts of change and how people are faring, employees and stakeholders feel heard and valued, and are open to hearing a leader’s thoughts on the next steps.","What, why and how are you going to change with the team"
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069580/,light,"Listening, integrity, generosity, humility, truth"
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069524/,Leaders get clear about what kind of employee mindset is required in order to create the desired customer mindset.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069493/,"Flourishing requires you to embrace three mindsets: the flourishing customer, the flourishing employee, and flourishing leadership.",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069423/,Flourishing is in short supply quite simply because of lowered standards.,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069254/,"2.  A leader’s job is to ensure the design, creation, and implementation of flourishing employee experiences that achieve key #1.",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069252/,"1.  A leader’s job is to ensure the design, creation, and implementation of flourishing customer experiences",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069199/,"4.  What is not having this goal accomplished costing you now personally, professionally, financially, and emotionally?",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069104/,Strategy #5: Hire a Coach,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069064/,Strategy #4: Create White Space,"Meditate, talk to the Master of the Four"
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069050/,Strategy #3: Cultivate Ruthless Focus,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069027/,Strategy #2: Master Your Mindset,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069019/,"For you to be successful, hold loosely to the vision of transforming a particular area of your business, but hold tightly to the small next steps required to be successful throughout the next four weeks and the next quarter. This process allows you to have multiple wins or successes, as well as create a higher sense of urgency and focus.",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23069005/,"For you to be successful, hold loosely to the vision of transforming a particular area of your business, but hold tightly to the small next steps required to be successful throughout the next four weeks and the next quarter.",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Three: The Projects Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch03.html,https://learning.oreilly.com/a/7-principles-of/23068992/,Strategy #1: Act Smaller,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Two: The Promises Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch02.html,https://learning.oreilly.com/a/7-principles-of/23068926/,force-field analysis is a commonly used and helpful tool used in many organizations.,Includes forcing barriers and promoting forces
7 Principles of Transformational Leadership,Hugh Blane,Chapter Two: The Promises Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch02.html,https://learning.oreilly.com/a/7-principles-of/23068890/,"5.  Is there alignment between your purpose, promises, and priorities?",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Two: The Promises Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch02.html,https://learning.oreilly.com/a/7-principles-of/23068882/,1.  How many priorities do you have?,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Two: The Promises Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch02.html,https://learning.oreilly.com/a/7-principles-of/23068799/,"10. Courage
The word courage comes from the French word cœur, which means “heart.” The first question you were asked in the process of articulating your purpose was, “What do you love doing?”; in essence, what is at the heart of your work and what are you not willing to leave undone?",
7 Principles of Transformational Leadership,Hugh Blane,Chapter Two: The Promises Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch02.html,https://learning.oreilly.com/a/7-principles-of/23068771/,9. Collaboration,
7 Principles of Transformational Leadership,Hugh Blane,Chapter Two: The Promises Principle,2019-02-13,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/,https://learning.oreilly.com/library/view/7-principles-of/9781632650931/xhtml/ch02.html,https://learning.oreilly.com/a/7-principles-of/23068768/,8. Candor,
